title,category,company,location,country,min_salary,max_salary,avg_salary,currency,job_type,work_arrangement,level,date_posted,job_link,source
Data Centre Engineer,Data & Analytics,EIRE Systems Singapore PTE. LTD.,Singapore,SG,42000,51000,46500,SGD,,,,2025-04-28,https://www.foundit.sg/job/data-centre-engineer-eire-systems-singapore-pte-ltd-singapore-34563942,founditsg
Software Engineer,Software/Web development,Bahwan CyberTek Private Limited,Singapore,SG,48000,72000,60000,SGD,,,,2025-04-28,https://www.foundit.sg/job/software-engineer-bahwan-cybertek-private-limited-singapore-34566533,founditsg
Network Engineer - L2,Network,Ensoft Consulting Pte Ltd,Singapore,SG,66000,102000,84000,SGD,,,,2025-05-27,https://www.foundit.sg/job/network-engineer-l2-ensoft-consulting-pte-ltd-singapore-34622801,founditsg
Software Developer,Software/Web development,Bahwan CyberTek Private Limited,Singapore,SG,36000,48000,42000,SGD,,,,2025-04-28,https://www.foundit.sg/job/software-developer-bahwan-cybertek-private-limited-singapore-34566532,founditsg
Devops Engineer,Cloud & Devops,Arient Solutions,Singapore,SG,84000,108000,96000,SGD,Contract Job,,,2025-05-27,https://www.foundit.sg/job/devops-engineer-arient-solutions-singapore-34669733,founditsg
Temenos T24 Project Manager,Project & Product Management,Arient Solutions,Singapore,SG,120000,138000,129000,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/temenos-t24-project-manager-arient-solutions-singapore-34563846,founditsg
Azure Data Engineer,Cloud & Devops,Bahwan CyberTek Private Limited,Singapore,SG,72000,90000,81000,SGD,,,,2025-04-28,https://www.foundit.sg/job/azure-data-engineer-bahwan-cybertek-private-limited-singapore-34566530,founditsg
Site Reliability Engineer,Software/Web Development,Tata Consultancy Services Limited,Singapore,SG,3000,60000,31500,SGD,,,,2025-05-27,https://www.foundit.sg/job/site-reliability-engineer-tata-consultancy-services-limited-singapore-34055034,founditsg
Test Manager,Other,Tata Consultancy Services Limited,Singapore,SG,2400,6000,4200,SGD,,,,2025-05-27,https://www.foundit.sg/job/test-manager-tata-consultancy-services-limited-singapore-34055037,founditsg
Full Stack Developer,Software/Web development,Tata Consultancy Services Limited,Penang Road,SG,1680,120000,60840,MYR,,,,2025-05-27,https://www.foundit.sg/job/full-stack-developer-tata-consultancy-services-limited-penang-road-34055638,founditsg
Senior Technical Lead (PEGA),Other,Tata Consultancy Services Limited,Singapore,SG,3000,60000,31500,SGD,,,,2025-05-27,https://www.foundit.sg/job/senior-technical-lead-pega-tata-consultancy-services-limited-singapore-34055035,founditsg
Project Manager,Project & Product Management,Tata Consultancy Services Limited,Singapore,SG,6000,60000,33000,SGD,,,,2025-05-27,https://www.foundit.sg/job/project-manager-tata-consultancy-services-limited-singapore-34055038,founditsg
AI Architect,Architecture,Tata Consultancy Services Limited,Singapore,SG,120000,120000,120000,SGD,,,,2025-05-27,https://www.foundit.sg/job/ai-architect-tata-consultancy-services-limited-singapore-34041411,founditsg
Data Engineer,Data & Analytics,Tata Consultancy Services Limited,Singapore,SG,8400,9600,9000,SGD,,,,2025-05-27,https://www.foundit.sg/job/data-engineer-tata-consultancy-services-limited-singapore-33668337,founditsg
Data Platform Engineer,Data & Analytics,Zenith Infotech (S) Pte Ltd,Singapore,SG,84000,120000,102000,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/data-platform-engineer-zenith-infotech-s-pte-ltd-singapore-34098916,founditsg
SEEBURGER BIS Integration Specialist,Other,Tech Aalto Pte. Ltd,Raffles Link / Raffles Place,SG,72000,96000,84000,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/seeburger-bis-integration-specialist-tech-aalto-pte-ltd-raffles-link-raffles-place-34046930,founditsg
Senior Sales Engineer,Software/Web Development,Trend Micro Singapore,Singapore,SG,120000,168000,144000,SGD,,,,2025-04-28,https://www.foundit.sg/job/senior-sales-engineer-trend-micro-singapore-singapore-34344348,founditsg
Actimize SAM developer,Software/Web development,eTeam Inc,Singapore,SG,108,108,108,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/actimize-sam-developer-eteam-inc-singapore-34023520,founditsg
"Program Manager, APJ Sales Development",Project & Product Management,eTeam Inc,Singapore,SG,108,108,108,SGD,,,,2025-04-28,https://www.foundit.sg/job/program-manager-apj-sales-development-eteam-inc-singapore-34024385,founditsg
Risk & Control Analyst,Data & Analytics,Helius Technologies Pte Ltd,Singapore,SG,36000,54000,45000,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/risk-control-analyst-helius-technologies-pte-ltd-singapore-34055763,founditsg
Automation Engineer,Cloud & Devops,HTC Global Services (MSC) Sdn Bhd,Cross Street,SG,84000,96000,90000,SGD,Contract Job,,,2025-05-27,https://www.foundit.sg/job/automation-engineer-htc-global-services-msc-sdn-bhd-cross-street-33627118,founditsg
Security Consultant - Contract,It consulting & Solutions,Zenith Infotech (S) Pte Ltd,Singapore,SG,72000,96000,84000,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/security-consultant-contract-zenith-infotech-s-pte-ltd-singapore-33916072,founditsg
Desktop Support Specialist,Technical Support,Nanyang Inc Pte Ltd,Geylang,SG,36000,45600,40800,SGD,,,,2025-04-28,https://www.foundit.sg/job/desktop-support-specialist-nanyang-inc-pte-ltd-geylang-33937294,founditsg
Integration Engineer,Software/Web Development,Shell Infotech Pte Ltd,Singapore,SG,54000,72000,63000,SGD,,,,2025-04-28,https://www.foundit.sg/job/integration-engineer-shell-infotech-pte-ltd-singapore-33908399,founditsg
DevSecOps Engineer - Security Engineer,Cybersecurity,Total eBiz Solutions Pte Ltd,Singapore,SG,84000,96000,90000,SGD,,,,2025-04-28,https://www.foundit.sg/job/devsecops-engineer-security-engineer-total-ebiz-solutions-pte-ltd-singapore-34358656,founditsg
SAP SucessFactors EC Consultant,SAP/ERP/CRM,Shell Infotech Pte Ltd,Singapore,SG,72000,108000,90000,SGD,,,,2025-04-28,https://www.foundit.sg/job/sap-sucessfactors-ec-consultant-shell-infotech-pte-ltd-singapore-33908405,founditsg
Full Stack Developer - 01,Software/Web development,U3 Infotech Pte Ltd,Singapore,SG,69600,87600,78600,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/full-stack-developer-01-u3-infotech-pte-ltd-singapore-34033628,founditsg
Trader Migration - Windows 11,Other,eTeam Inc,Singapore,SG,108,108,108,SGD,,,,2025-04-28,https://www.foundit.sg/job/trader-migration-windows-11-eteam-inc-singapore-34023358,founditsg
Senior Cybersecurity Engineer (Microsoft Security Products),Cybersecurity,Triton AI Pte Ltd,Anson,SG,96000,120000,108000,SGD,,,,2025-04-28,https://www.foundit.sg/job/senior-cybersecurity-engineer-microsoft-security-products-triton-ai-pte-ltd-anson-33916093,founditsg
Senior Cybersecurity Engineer (Microsoft Security Products),Cybersecurity,Triton AI Pte Ltd,Anson,SG,96000,120000,108000,SGD,,,,2025-04-28,https://www.foundit.sg/job/senior-cybersecurity-engineer-microsoft-security-products-triton-ai-pte-ltd-anson-34055007,founditsg
Network & Security Engineer / Specialist (ClearPass),Cybersecurity,Nanyang Inc Pte Ltd,Geylang,SG,50400,78000,64200,SGD,,,,2025-04-28,https://www.foundit.sg/job/network-security-engineer-specialist-clearpass-nanyang-inc-pte-ltd-geylang-33937293,founditsg
QC / QA Engineer,Quality Assurance & Testing,Shell Infotech Pte Ltd,Singapore,SG,48000,72000,60000,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/qc-qa-engineer-shell-infotech-pte-ltd-singapore-33908406,founditsg
Generative AI Engineer,AI / Data science,Helius Technologies Pte Ltd,Singapore,SG,54000,60000,57000,SGD,,,,2025-04-28,https://www.foundit.sg/job/generative-ai-engineer-helius-technologies-pte-ltd-singapore-34055752,founditsg
Technology Delivery Manager,Other,Encora Technologies Pte Ltd,Singapore,SG,120000,144000,132000,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/technology-delivery-manager-encora-technologies-pte-ltd-singapore-33916080,founditsg
Application Developer | Contract (12 months),Software/Web development,Zenith Infotech (S) Pte Ltd,"Singapore, Toa Payoh",SG,72000,93600,82800,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/application-developer-contract-12-months-zenith-infotech-s-pte-ltd-singapore-toa-payoh-33926268,founditsg
Software Engineer (Robot Operating System),Software/Web development,People Profilers Pte Ltd,Singapore,SG,48000,72000,60000,SGD,,,,2025-04-28,https://www.foundit.sg/job/software-engineer-robot-operating-system-people-profilers-pte-ltd-singapore-33935325,founditsg
Risk Operations Analyst  Merchant & Credit Risk,Data & Analytics,Ascendion,Singapore,SG,12000,120000,66000,SGD,,,,2025-04-28,https://www.foundit.sg/job/risk-operations-analyst-merchant-credit-risk-ascendion-singapore-34335535,founditsg
Cybersecurity Engineer- Service Delivery,Cybersecurity,Zenith Infotech (S) Pte Ltd,Singapore,SG,84000,96000,90000,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/cybersecurity-engineer-service-delivery-zenith-infotech-s-pte-ltd-singapore-33916071,founditsg
Java Developer,Software/Web development,Iotalents Pte Ltd,Singapore,SG,66000,84000,75000,SGD,,,,2025-04-28,https://www.foundit.sg/job/java-developer-iotalents-pte-ltd-singapore-33925456,founditsg
IT Project Manager,Project & Product Management,CXC Singapore Pte Ltd,Robinson,SG,72000,102000,87000,SGD,,,,2025-04-28,https://www.foundit.sg/job/it-project-manager-cxc-singapore-pte-ltd-robinson-33908195,founditsg
Principal Consultant,It consulting & Solutions,Optimum Solutions (Singapore) Pte Ltd,Singapore,SG,84000,120000,102000,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/principal-consultant-optimum-solutions-singapore-pte-ltd-singapore-33993953,founditsg
Senior Principal Consultant,It consulting & Solutions,Optimum Solutions (Singapore) Pte Ltd,Singapore,SG,120000,152400,136200,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/senior-principal-consultant-optimum-solutions-singapore-pte-ltd-singapore-33994316,founditsg
Senior Talent Acquisition Executive (Manufacturing),UI/UX,People Profilers Pte Ltd,Singapore,SG,48000,60000,54000,SGD,,,,2025-04-28,https://www.foundit.sg/job/senior-talent-acquisition-executive-manufacturing-people-profilers-pte-ltd-singapore-33992622,founditsg
"Data Engineer (Data Integration & Visualization Tools), 1 year contract",Data & Analytics,Optimum Solutions (Singapore) Pte Ltd,Singapore,SG,90000,109200,99600,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/data-engineer-data-integration-visualization-tools-1-year-contract-optimum-solutions-singapore-pte-ltd-singapore-33993416,founditsg
Data Engineer,Data & Analytics,Iotalents Pte Ltd,Singapore,SG,84000,108000,96000,SGD,,,,2025-04-28,https://www.foundit.sg/job/data-engineer-iotalents-pte-ltd-singapore-33925451,founditsg
L2 Production Support (Middleware),Other,Iotalents Pte Ltd,Singapore,SG,42000,54000,48000,SGD,,,,2025-04-28,https://www.foundit.sg/job/l2-production-support-middleware-iotalents-pte-ltd-singapore-33925457,founditsg
Manual Test Engineer,Software/Web Development,Helius Technologies Pte Ltd,Singapore,SG,42000,66000,54000,SGD,,,,2025-04-28,https://www.foundit.sg/job/manual-test-engineer-helius-technologies-pte-ltd-singapore-33667891,founditsg
Gen AI evaluators (Data Analyst),Data & Analytics,Helius Technologies Pte Ltd,Singapore,SG,60000,66000,63000,SGD,,,,2025-04-28,https://www.foundit.sg/job/gen-ai-evaluators-data-analyst-helius-technologies-pte-ltd-singapore-33667888,founditsg
Senior Developer - Java,Software/Web development,Optimum Solutions (Singapore) Pte Ltd,Singapore,SG,84000,132000,108000,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/senior-developer-java-optimum-solutions-singapore-pte-ltd-singapore-33993433,founditsg
"Product Designer, MNC, Mobile Apps (6-months contract)",UI/UX,Optimum Solutions (Singapore) Pte Ltd,Singapore,SG,108000,144000,126000,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/product-designer-mnc-mobile-apps-6-months-contract-optimum-solutions-singapore-pte-ltd-singapore-34013023,founditsg
Global Cybersecurity Specialist,Cybersecurity,Helius Technologies Pte Ltd,Singapore,SG,108000,120000,114000,SGD,,,,2025-04-28,https://www.foundit.sg/job/global-cybersecurity-specialist-helius-technologies-pte-ltd-singapore-34055769,founditsg
Systems Deployment Engineer,Software/Web Development,Tech Aalto Pte. Ltd,Raffles Link / Raffles Place,SG,48000,120000,84000,SGD,,,,2025-04-28,https://www.foundit.sg/job/systems-deployment-engineer-tech-aalto-pte-ltd-raffles-link-raffles-place-34040766,founditsg
Genesys Cloud CX – PR / Citizens only,Cloud & Devops,Digile Technologies Pte Ltd,Singapore,SG,84000,120000,102000,SGD,,,,2025-04-28,https://www.foundit.sg/job/genesys-cloud-cx-pr-citizens-only-digile-technologies-pte-ltd-singapore-34345322,founditsg
Project Planner cum Administrator - Primavera P6,Infra & System,Shell Infotech Pte Ltd,Singapore,SG,48000,72000,60000,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/project-planner-cum-administrator-primavera-p6-shell-infotech-pte-ltd-singapore-33908404,founditsg
Project Administrator,Infra & System,Iotalents Pte Ltd,Singapore,SG,54000,72000,63000,SGD,,,,2025-04-28,https://www.foundit.sg/job/project-administrator-iotalents-pte-ltd-singapore-33925454,founditsg
Security Engineer,Cybersecurity,Trend Micro Singapore,Singapore,SG,48000,96000,72000,SGD,,,,2025-04-28,https://www.foundit.sg/job/security-engineer-trend-micro-singapore-singapore-34344209,founditsg
Major Account Manager,Other,Trend Micro Singapore,"jakarta Raya, Singapore",SG,60000,108000,84000,IDR,,,,2025-04-28,https://www.foundit.sg/job/major-account-manager-trend-micro-singapore-jakarta-raya-singapore-34345022,founditsg
Sales Manager (ERP Software Sales),Software/Web development,MSC Consulting (S) Pte Ltd,Singapore,SG,66000,69600,67800,SGD,,,,2025-04-28,https://www.foundit.sg/job/sales-manager-erp-software-sales-msc-consulting-s-pte-ltd-singapore-34098968,founditsg
Delivery Manager,Other,Total eBiz Solutions Pte Ltd,Singapore,SG,96000,114000,105000,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/delivery-manager-total-ebiz-solutions-pte-ltd-singapore-34361216,founditsg
DevSecOps Engineer - Site Reliability Engineer (SRE),Software/Web Development,Total eBiz Solutions Pte Ltd,Singapore,SG,84000,96000,90000,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/devsecops-engineer-site-reliability-engineer-sre-total-ebiz-solutions-pte-ltd-singapore-34358717,founditsg
Security Operation Center Engineer,Cybersecurity,U3 Infotech Pte Ltd,Singapore,SG,72000,100800,86400,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/security-operation-center-engineer-u3-infotech-pte-ltd-singapore-34033650,founditsg
IT Application Analyst | Contractual,Data & Analytics,Zenith Infotech (S) Pte Ltd,Singapore,SG,60000,93600,76800,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/it-application-analyst-contractual-zenith-infotech-s-pte-ltd-singapore-33916077,founditsg
"Business Analyst (Asset Management / Finance), 1 year contract",Data & Analytics,Optimum Solutions (Singapore) Pte Ltd,Singapore,SG,72000,102000,87000,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/business-analyst-asset-management-finance-1-year-contract-optimum-solutions-singapore-pte-ltd-singapore-33993415,founditsg
Data Engineer,Data & Analytics,U3 Infotech Pte Ltd,Singapore,SG,102000,132000,117000,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/data-engineer-u3-infotech-pte-ltd-singapore-34036439,founditsg
Application Development Lead,Other,Encora Technologies Pte Ltd,Singapore,SG,108000,126000,117000,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/application-development-lead-encora-technologies-pte-ltd-singapore-33916082,founditsg
Test Engineer,Software/Web Development,Helius Technologies Pte Ltd,Singapore,SG,60000,96000,78000,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/test-engineer-helius-technologies-pte-ltd-singapore-33667892,founditsg
Senior Cloud Engineer,Cloud & Devops,Optimum Solutions (Singapore) Pte Ltd,Singapore,SG,96000,156000,126000,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/senior-cloud-engineer-optimum-solutions-singapore-pte-ltd-singapore-33993955,founditsg
Application Developer,Software/Web development,Zenith Infotech (S) Pte Ltd,Singapore,SG,78000,93600,85800,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/application-developer-zenith-infotech-s-pte-ltd-singapore-33926267,founditsg
Application Developer- CONTRACT (WEST / ONSITE 5DAYS),Software/Web development,Zenith Infotech (S) Pte Ltd,Singapore,SG,78000,93600,85800,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/application-developer-contract-west-onsite-5days-zenith-infotech-s-pte-ltd-singapore-33925651,founditsg
Global Network Service Manager,Network,Helius Technologies Pte Ltd,Singapore,SG,108000,120000,114000,SGD,,,,2025-04-28,https://www.foundit.sg/job/global-network-service-manager-helius-technologies-pte-ltd-singapore-34055751,founditsg
SOFTWARE CONSULTANT,Software/Web development,Iotalents Pte Ltd,Singapore,SG,84000,108000,96000,SGD,,,,2025-04-28,https://www.foundit.sg/job/software-consultant-iotalents-pte-ltd-singapore-33925453,founditsg
"Recruitment Coordinator, Large Volume, APAC Coverage (12 months contract)",UI/UX,Optimum Solutions (Singapore) Pte Ltd,Singapore,SG,79200,103200,91200,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/recruitment-coordinator-large-volume-apac-coverage-12-months-contract-optimum-solutions-singapore-pte-ltd-singapore-34013046,founditsg
Frontend Developer,Software/Web development,CXC Singapore Pte Ltd,Singapore,SG,60000,84000,72000,SGD,,,,2025-04-28,https://www.foundit.sg/job/frontend-developer-cxc-singapore-pte-ltd-singapore-34065287,founditsg
Java Lead,Other,CXC Singapore Pte Ltd,Robinson,SG,102000,138000,120000,SGD,,,,2025-04-28,https://www.foundit.sg/job/java-lead-cxc-singapore-pte-ltd-robinson-33908197,founditsg
Application Support Lead (Java),Other,CXC Singapore Pte Ltd,Robinson,SG,102000,138000,120000,SGD,,,,2025-04-28,https://www.foundit.sg/job/application-support-lead-java-cxc-singapore-pte-ltd-robinson-33908199,founditsg
Desktop Engineer,Software/Web Development,Softenger Singapore Pte Ltd,Singapore,SG,48000,60000,54000,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/desktop-engineer-softenger-singapore-pte-ltd-singapore-33828129,founditsg
Network Engineer - 01,Network,U3 Infotech Pte Ltd,Singapore,SG,48000,84000,66000,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/network-engineer-01-u3-infotech-pte-ltd-singapore-34033651,founditsg
PMO Analyst - Junior,Data & Analytics,Optimum Solutions (Singapore) Pte Ltd,Singapore,SG,30000,40800,35400,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/pmo-analyst-junior-optimum-solutions-singapore-pte-ltd-singapore-33996159,founditsg
"Business Analyst (Advertising / E-Commerce / Media), 6-months contract, Korean Speaking",Data & Analytics,Optimum Solutions (Singapore) Pte Ltd,Singapore,SG,78000,88560,83280,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/business-analyst-advertising-e-commerce-media-6-months-contract-korean-speaking-optimum-solutions-singapore-pte-ltd-singapore-33993954,founditsg
Junior Project Analyst,Data & Analytics,Optimum Solutions (Singapore) Pte Ltd,Singapore,SG,30000,38400,34200,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/junior-project-analyst-optimum-solutions-singapore-pte-ltd-singapore-33994318,founditsg
"Business Analyst (SME, Corporate Banking & Online Fraud)",Data & Analytics,Optimum Solutions (Singapore) Pte Ltd,Singapore,SG,120000,144000,132000,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/business-analyst-sme-corporate-banking-online-fraud-optimum-solutions-singapore-pte-ltd-singapore-33993951,founditsg
IT Operations Support- 4 yrs contract,Other,Zenith Infotech (S) Pte Ltd,Singapore,SG,66000,66000,66000,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/it-operations-support-4-yrs-contract-zenith-infotech-s-pte-ltd-singapore-34099021,founditsg
Backend Developer,Software/Web development,Iotalents Pte Ltd,Singapore,SG,72000,96000,84000,SGD,,,,2025-04-28,https://www.foundit.sg/job/backend-developer-iotalents-pte-ltd-singapore-33925459,founditsg
Customer Service Representative,Other,Shell Infotech Pte Ltd,Singapore,SG,30000,36000,33000,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/customer-service-representative-shell-infotech-pte-ltd-singapore-33908395,founditsg
System Engineer / Voice Engineer - 01,Software/Web Development,U3 Infotech Pte Ltd,Singapore,SG,42000,63600,52800,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/system-engineer-voice-engineer-01-u3-infotech-pte-ltd-singapore-34036482,founditsg
User Experience (UX) Engineer / Solution Designer,UI/UX,Iotalents Pte Ltd,Singapore,SG,60000,84000,72000,SGD,,,,2025-04-28,https://www.foundit.sg/job/user-experience-ux-engineer-solution-designer-iotalents-pte-ltd-singapore-33925455,founditsg
Vmware and Poweredge Engineer,Infra & System,Softenger Singapore Pte Ltd,Singapore,SG,72000,84000,78000,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/vmware-and-poweredge-engineer-softenger-singapore-pte-ltd-singapore-33828130,founditsg
SuccessFactors Project Manager,Project & Product Management,Shell Infotech Pte Ltd,Singapore,SG,84000,120000,102000,SGD,,,,2025-04-28,https://www.foundit.sg/job/successfactors-project-manager-shell-infotech-pte-ltd-singapore-33908407,founditsg
Application Support,Other,Shell Infotech Pte Ltd,Singapore,SG,39600,51600,45600,SGD,,,,2025-04-28,https://www.foundit.sg/job/application-support-shell-infotech-pte-ltd-singapore-33908394,founditsg
HR Executive,Other,People Profilers Pte Ltd,Singapore,SG,36000,48000,42000,SGD,,,,2025-04-28,https://www.foundit.sg/job/hr-executive-people-profilers-pte-ltd-singapore-33935327,founditsg
IT Security Consultant,It consulting & Solutions,Helius Technologies Pte Ltd,Singapore,SG,96000,108000,102000,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/it-security-consultant-helius-technologies-pte-ltd-singapore-34055765,founditsg
SAP-HR Analyst (To be trained),SAP/ERP/CRM,Zenith Infotech (S) Pte Ltd,Singapore,SG,48000,48000,48000,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/sap-hr-analyst-to-be-trained-zenith-infotech-s-pte-ltd-singapore-34098922,founditsg
SAP Materials Management Consultant,SAP/ERP/CRM,Shell Infotech Pte Ltd,Singapore,SG,75600,99600,87600,SGD,,,,2025-04-28,https://www.foundit.sg/job/sap-materials-management-consultant-shell-infotech-pte-ltd-singapore-33908411,founditsg
SAP Specialist - ABAP,SAP/ERP/CRM,Zenith Infotech (S) Pte Ltd,Singapore,SG,48000,48000,48000,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/sap-specialist-abap-zenith-infotech-s-pte-ltd-singapore-34098913,founditsg
Security Engineer,Cybersecurity,Shell Infotech Pte Ltd,Singapore,SG,57600,72000,64800,SGD,,,,2025-04-28,https://www.foundit.sg/job/security-engineer-shell-infotech-pte-ltd-singapore-33908384,founditsg
EUC IT Engineer,Software/Web Development,Nanyang Inc Pte Ltd,Geylang,SG,24000,33600,28800,SGD,,,,2025-04-28,https://www.foundit.sg/job/euc-it-engineer-nanyang-inc-pte-ltd-geylang-33993078,founditsg
Production Support (CRM),SAP/ERP/CRM,U3 Infotech Pte Ltd,Singapore,SG,54000,84000,69000,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/production-support-crm-u3-infotech-pte-ltd-singapore-34036493,founditsg
Remote Desktop Engineer,Software/Web Development,ITCAN Pte Limited,Singapore,SG,30000,36000,33000,SGD,,,,2025-04-28,https://www.foundit.sg/job/remote-desktop-engineer-itcan-pte-limited-singapore-33667293,founditsg
Compliance - KYC Analyst,Data & Analytics,Helius Technologies Pte Ltd,Singapore,SG,42000,54000,48000,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/compliance-kyc-analyst-helius-technologies-pte-ltd-singapore-34055750,founditsg
Senior Information Security Consultant,It consulting & Solutions,Optimum Solutions (Singapore) Pte Ltd,Singapore,SG,105600,150000,127800,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/senior-information-security-consultant-optimum-solutions-singapore-pte-ltd-singapore-33994317,founditsg
Program Manager Release Management,Project & Product Management,Tech Aalto Pte. Ltd,Singapore,SG,84000,114000,99000,SGD,,,,2025-04-28,https://www.foundit.sg/job/program-manager-release-management-tech-aalto-pte-ltd-singapore-34040765,founditsg
iOS Developer,Mobile Development,Optimum Solutions (Singapore) Pte Ltd,Singapore,SG,72000,96000,84000,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/ios-developer-optimum-solutions-singapore-pte-ltd-singapore-33996160,founditsg
PMO Analyst,Data & Analytics,Helius Technologies Pte Ltd,Singapore,SG,54000,66000,60000,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/pmo-analyst-helius-technologies-pte-ltd-singapore-34055758,founditsg
Tableau and OBIEE Admin,Other,Helius Technologies Pte Ltd,Singapore,SG,72000,78000,75000,SGD,,,,2025-04-28,https://www.foundit.sg/job/tableau-and-obiee-admin-helius-technologies-pte-ltd-singapore-34055761,founditsg
"Fullstack Developer (eCommerce Experience), 6-months contract",Software/Web development,Optimum Solutions (Singapore) Pte Ltd,Singapore,SG,114000,134400,124200,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/fullstack-developer-ecommerce-experience-6-months-contract-optimum-solutions-singapore-pte-ltd-singapore-33997092,founditsg
Senior Business Analyst (Fraud Detection & Prevention),Data & Analytics,Optimum Solutions (Singapore) Pte Ltd,Singapore,SG,120000,132000,126000,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/senior-business-analyst-fraud-detection-prevention-optimum-solutions-singapore-pte-ltd-singapore-34013060,founditsg
IT Analyst - Application,Data & Analytics,Zenith Infotech (S) Pte Ltd,Singapore,SG,78000,93600,85800,SGD,Contract Job,,,2025-04-28,https://www.foundit.sg/job/it-analyst-application-zenith-infotech-s-pte-ltd-singapore-33916074,founditsg
Senior Business Analyst,Data & Analytics,Tech Aalto Pte. Ltd,Singapore,SG,84000,126000,105000,SGD,,,,2025-04-28,https://www.foundit.sg/job/senior-business-analyst-tech-aalto-pte-ltd-singapore-34040767,founditsg
