title,company,location,salary,job_type,work_arrangement,date_posted,job_link,country,source
Backend Engineer,Arient Solutions,Singapore,"96,000-111,600 SGD",['Contract Job'],,a month ago,/job/backend-engineer-arient-solutions-singapore-34359918,SG,founditsg
Delivery Manager,Arient Solutions,Singapore,"78,000-96,000 SGD",['Contract Job'],,a month ago,/job/delivery-manager-arient-solutions-singapore-34359647,SG,founditsg
Java Application Support Team Lead,Morgan Mckinley Pte Ltd,Singapore,"60,000-120,000 SGD",[],,2 months ago,/job/java-application-support-team-lead-morgan-mckinley-pte-ltd-singapore-34256680,SG,founditsg
Unix Server Admin,OX Consultancy Pte. Ltd,Singapore,"90,000-108,000 SGD",[],,a month ago,/job/unix-server-admin-ox-consultancy-pte-ltd-singapore-34478700,SG,founditsg
Site Reliability Engineer,Arient Solutions,Singapore,"66,000-78,000 SGD",['Contract Job'],,a month ago,/job/site-reliability-engineer-arient-solutions-singapore-34359782,SG,founditsg
Enterprise Sales Manager,Cloud Kinetics Tech Pte Ltd,Singapore,"120,000-144,000 SGD",[],,2 months ago,/job/enterprise-sales-manager-cloud-kinetics-tech-pte-ltd-singapore-34269551,SG,founditsg
SAP PP Senior Consultant,Mouri Tech Pte Ltd,Singapore,"102,000-126,000 SGD",[],,2 months ago,/job/sap-pp-senior-consultant-mouri-tech-pte-ltd-singapore-34319988,SG,founditsg
Software Developer (Web Application),Savant Infotech Solutions Pte Ltd,Singapore,"48,000-108,000 SGD",[],,6 days ago,/job/software-developer-web-application-savant-infotech-solutions-pte-ltd-singapore-34429301,SG,founditsg
Data network Engineer,Smart Information Management Systems India Private Limited,Singapore,"84,000-180,000 SGD",[],,2 months ago,/job/data-network-engineer-smart-information-management-systems-india-private-limited-singapore-34270069,SG,founditsg
Technical Consultant (Java),Steenbok Pte Ltd,Singapore,"72,000-102,000 SGD",[],,6 hours ago,/job/technical-consultant-java-steenbok-pte-ltd-singapore-34480666,SG,founditsg
Security Engineer,Arient Solutions,Singapore,"66,000-82,800 SGD",['Contract Job'],,a month ago,/job/security-engineer-arient-solutions-singapore-34359781,SG,founditsg
SOC Security Analyst (L2) - CleanTech sector,Cygnify Pte. Ltd,Singapore,"60,000-72,000 SGD",['Contract Job'],,2 months ago,/job/soc-security-analyst-l2-cleantech-sector-cygnify-pte-ltd-singapore-33667937,SG,founditsg
Senior Software Engineer [TECH MNC/WEST/ UP $10K],Adecco Personnel Pte Ltd,Singapore,"96,000-120,000 SGD",['Contract Job'],,13 days ago,/job/senior-software-engineer-tech-mnc-west-up-10k-adecco-personnel-pte-ltd-singapore-34358429,SG,founditsg
Systems Analyst,Steenbok Pte Ltd,Singapore,"72,000-108,000 SGD",[],,6 hours ago,/job/systems-analyst-steenbok-pte-ltd-singapore-34255678,SG,founditsg
